agent,trial,episode,cumulativeReward,averageReward,cumulativeSteps,numSteps
SARSA,1,35,4357.800000000011,0.460800000000001,9000.0,250.0
SARSA,1,36,4521.600000000011,0.6552000000000022,9250.0,250.0
SARSA,1,37,4629.600000000011,0.4320000000000008,9500.0,250.0
SARSA,1,38,4758.300000000012,0.5148000000000014,9750.0,250.0
SARSA,1,39,4916.700000000013,0.633600000000002,10000.0,250.0
SARSA,1,40,5074.2000000000135,0.630000000000002,10250.0,250.0
SARSA,1,41,5220.900000000014,0.5868000000000018,10500.0,250.0
SARSA,1,42,5371.200000000014,0.6012000000000018,10750.0,250.0
SARSA,1,43,5490.900000000014,0.4788000000000011,11000.0,250.0
SARSA,1,44,5649.300000000015,0.633600000000002,11250.0,250.0
SARSA,1,45,5760.900000000015,0.4464000000000009,11500.0,250.0
SARSA,1,46,5887.800000000016,0.5076000000000013,11750.0,250.0
SARSA,1,47,5984.100000000016,0.3852000000000005,12000.0,250.0
SARSA,1,48,6101.100000000016,0.468000000000001,12250.0,250.0
SARSA,1,49,6204.600000000016,0.4140000000000007,12500.0,250.0
SARSA,1,50,6311.700000000016,0.4284000000000008,12750.0,250.0
SARSA,1,51,6420.600000000017,0.4356000000000008,13000.0,250.0
SARSA,1,52,6556.500000000017,0.5436000000000015,13250.0,250.0
SARSA,1,53,6705.900000000018,0.5976000000000018,13500.0,250.0
SARSA,1,54,6836.400000000018,0.5220000000000014,13750.0,250.0
SARSA,1,55,6939.000000000018,0.41040000000000065,14000.0,250.0
SARSA,1,56,7069.500000000018,0.5220000000000014,14250.0,250.0
SARSA,1,57,7196.400000000019,0.5076000000000013,14500.0,250.0
SARSA,1,58,7323.300000000019,0.5076000000000013,14750.0,250.0
SARSA,1,59,7428.6000000000195,0.42120000000000074,15000.0,250.0
SARSA,1,60,7599.60000000002,0.6840000000000024,15250.0,250.0
SARSA,1,61,7733.700000000021,0.5364000000000014,15500.0,250.0
SARSA,1,62,7841.700000000021,0.4320000000000008,15750.0,250.0
SARSA,1,63,7944.300000000021,0.41040000000000065,16000.0,250.0
SARSA,1,64,8044.200000000022,0.39960000000000057,16250.0,250.0
SARSA,1,65,8188.200000000022,0.5760000000000017,16500.0,250.0
SARSA,1,66,8311.500000000022,0.4932000000000012,16750.0,250.0
SARSA,1,67,8413.200000000023,0.40680000000000066,17000.0,250.0
SARSA,1,68,8571.600000000022,0.633600000000002,17250.0,250.0
SARSA,1,69,8674.200000000023,0.41040000000000065,17500.0,250.0
SARSA,1,70,8804.700000000023,0.5220000000000014,17750.0,250.0
SARSA,1,71,8928.900000000023,0.4968000000000012,18000.0,250.0
SARSA,1,72,9030.600000000024,0.40680000000000066,18250.0,250.0
SARSA,1,73,9175.500000000024,0.5796000000000018,18500.0,250.0
SARSA,1,74,9316.800000000025,0.5652000000000016,18750.0,250.0
SARSA,1,75,9438.300000000025,0.48600000000000115,19000.0,250.0
SARSA,1,76,9597.600000000026,0.6372000000000021,19250.0,250.0
SARSA,1,77,9747.000000000025,0.5976000000000018,19500.0,250.0
SARSA,1,78,9856.800000000027,0.43920000000000087,19750.0,250.0
SARSA,1,79,9990.900000000027,0.5364000000000014,20000.0,250.0
SARSA,1,80,10139.400000000027,0.5940000000000019,20250.0,250.0
SARSA,1,81,10303.200000000028,0.6552000000000022,20500.0,250.0
SARSA,1,82,10430.100000000028,0.5076000000000013,20750.0,250.0
SARSA,1,83,10569.600000000028,0.5580000000000016,21000.0,250.0
SARSA,1,84,10683.000000000027,0.45360000000000095,21250.0,250.0
SARSA,1,85,10782.000000000027,0.3960000000000006,21500.0,250.0
SARSA,1,86,10873.800000000027,0.36720000000000036,21750.0,250.0
SARSA,1,87,11004.300000000027,0.5220000000000014,22000.0,250.0
SARSA,1,88,11115.900000000027,0.4464000000000009,22250.0,250.0
SARSA,1,89,11220.300000000027,0.4176000000000007,22500.0,250.0
SARSA,1,90,11322.000000000027,0.40680000000000066,22750.0,250.0
SARSA,1,91,11436.300000000028,0.45720000000000094,23000.0,250.0
SARSA,1,92,11551.50000000003,0.460800000000001,23250.0,250.0
SARSA,1,93,11702.70000000003,0.6048000000000019,23500.0,250.0
SARSA,1,94,11838.60000000003,0.5436000000000015,23750.0,250.0
SARSA,1,95,11952.90000000003,0.45720000000000094,24000.0,250.0
SARSA,1,96,12068.100000000031,0.460800000000001,24250.0,250.0
SARSA,1,97,12164.40000000003,0.3852000000000005,24500.0,250.0
SARSA,1,98,12270.600000000031,0.42480000000000073,24750.0,250.0
SARSA,1,99,12379.500000000031,0.4356000000000008,25000.0,250.0
SARSA,2,0,103.50000000000017,0.4140000000000007,250.0,250.0
SARSA,2,1,219.60000000000042,0.464400000000001,500.0,250.0
SARSA,2,2,315.90000000000055,0.3852000000000005,750.0,250.0
SARSA,2,3,449.10000000000093,0.5328000000000014,1000.0,250.0
SARSA,2,4,604.8000000000014,0.622800000000002,1250.0,250.0
SARSA,2,5,708.3000000000015,0.4140000000000007,1500.0,250.0
SARSA,2,6,819.0000000000018,0.44280000000000086,1750.0,250.0
SARSA,2,7,915.300000000002,0.3852000000000005,2000.0,250.0
SARSA,2,8,1026.0000000000023,0.44280000000000086,2250.0,250.0
SARSA,2,9,1139.4000000000026,0.45360000000000095,2500.0,250.0
SARSA,2,10,1287.000000000003,0.5904000000000018,2750.0,250.0
SARSA,2,11,1423.8000000000034,0.5472000000000016,3000.0,250.0
SARSA,2,12,1573.200000000004,0.5976000000000018,3250.0,250.0
SARSA,2,13,1686.6000000000042,0.45360000000000095,3500.0,250.0
SARSA,2,14,1795.5000000000045,0.4356000000000008,3750.0,250.0
SARSA,2,15,1923.300000000005,0.5112000000000013,4000.0,250.0
SARSA,2,16,2034.900000000005,0.4464000000000009,4250.0,250.0
SARSA,2,17,2134.800000000005,0.39960000000000057,4500.0,250.0
SARSA,2,18,2299.500000000006,0.6588000000000023,4750.0,250.0
SARSA,2,19,2424.6000000000063,0.5004000000000012,5000.0,250.0
SARSA,2,20,2530.8000000000065,0.42480000000000073,5250.0,250.0
SARSA,2,21,2637.000000000007,0.42480000000000073,5500.0,250.0
SARSA,2,22,2736.900000000007,0.39960000000000057,5750.0,250.0
SARSA,2,23,2840.400000000007,0.4140000000000007,6000.0,250.0
SARSA,2,24,2998.8000000000075,0.633600000000002,6250.0,250.0
SARSA,2,25,3160.800000000008,0.6480000000000021,6500.0,250.0
SARSA,2,26,3269.700000000008,0.4356000000000008,6750.0,250.0
SARSA,2,27,3396.6000000000085,0.5076000000000013,7000.0,250.0
SARSA,2,28,3556.8000000000093,0.6408000000000021,7250.0,250.0
SARSA,2,29,3658.5000000000095,0.40680000000000066,7500.0,250.0
SARSA,2,30,3747.6000000000095,0.3564000000000003,7750.0,250.0
SARSA,2,31,3834.9000000000096,0.3492000000000003,8000.0,250.0
SARSA,2,32,3943.8000000000097,0.4356000000000008,8250.0,250.0
SARSA,2,33,4039.20000000001,0.3816000000000005,8500.0,250.0
SARSA,2,34,4158.00000000001,0.47520000000000107,8750.0,250.0
SARSA,2,35,4320.000000000011,0.6480000000000021,9000.0,250.0
SARSA,2,36,4446.000000000011,0.5040000000000012,9250.0,250.0
SARSA,2,37,4551.300000000011,0.42120000000000074,9500.0,250.0
SARSA,2,38,4667.4000000000115,0.464400000000001,9750.0,250.0
SARSA,2,39,4777.200000000012,0.43920000000000087,10000.0,250.0
SARSA,2,40,4932.900000000012,0.622800000000002,10250.0,250.0
SARSA,2,41,5076.000000000013,0.5724000000000017,10500.0,250.0
SARSA,2,42,5194.800000000013,0.47520000000000107,10750.0,250.0
SARSA,2,43,5316.300000000013,0.48600000000000115,11000.0,250.0
SARSA,2,44,5427.900000000013,0.4464000000000009,11250.0,250.0
SARSA,2,45,5535.000000000014,0.4284000000000008,11500.0,250.0
SARSA,2,46,5625.000000000014,0.3600000000000003,11750.0,250.0
SARSA,2,47,5792.400000000014,0.6696000000000023,12000.0,250.0
SARSA,2,48,5949.900000000015,0.630000000000002,12250.0,250.0
SARSA,2,49,6054.300000000016,0.4176000000000007,12500.0,250.0
SARSA,2,50,6207.300000000017,0.612000000000002,12750.0,250.0
SARSA,2,51,6321.600000000017,0.45720000000000094,13000.0,250.0
SARSA,2,52,6412.500000000016,0.36360000000000037,13250.0,250.0
SARSA,2,53,6522.300000000017,0.43920000000000087,13500.0,250.0
SARSA,2,54,6631.200000000017,0.4356000000000008,13750.0,250.0
SARSA,2,55,6738.3000000000175,0.4284000000000008,14000.0,250.0
SARSA,2,56,6848.100000000018,0.43920000000000087,14250.0,250.0
SARSA,2,57,6946.200000000018,0.3924000000000005,14500.0,250.0
SARSA,2,58,7030.800000000018,0.3384000000000002,14750.0,250.0
SARSA,2,59,7173.000000000019,0.5688000000000016,15000.0,250.0
SARSA,2,60,7285.500000000019,0.4500000000000009,15250.0,250.0
SARSA,2,61,7380.000000000019,0.37800000000000045,15500.0,250.0
SARSA,2,62,7491.6000000000195,0.4464000000000009,15750.0,250.0
SARSA,2,63,7648.20000000002,0.6264000000000021,16000.0,250.0
SARSA,2,64,7744.50000000002,0.3852000000000005,16250.0,250.0
SARSA,2,65,7882.200000000021,0.5508000000000015,16500.0,250.0
SARSA,2,66,8040.600000000021,0.633600000000002,16750.0,250.0
SARSA,2,67,8181.000000000022,0.5616000000000017,17000.0,250.0
SARSA,2,68,8313.300000000023,0.5292000000000014,17250.0,250.0
SARSA,2,69,8441.100000000024,0.5112000000000013,17500.0,250.0
SARSA,2,70,8586.000000000024,0.5796000000000018,17750.0,250.0
SARSA,2,71,8701.200000000024,0.460800000000001,18000.0,250.0
SARSA,2,72,8807.400000000025,0.42480000000000073,18250.0,250.0
SARSA,2,73,8901.000000000025,0.37440000000000045,18500.0,250.0
SARSA,2,74,9039.600000000026,0.5544000000000016,18750.0,250.0
SARSA,2,75,9162.000000000025,0.48960000000000115,19000.0,250.0
SARSA,2,76,9279.900000000025,0.471600000000001,19250.0,250.0
SARSA,2,77,9384.300000000025,0.4176000000000007,19500.0,250.0
SARSA,2,78,9476.100000000024,0.36720000000000036,19750.0,250.0
SARSA,2,79,9598.500000000024,0.48960000000000115,20000.0,250.0
SARSA,2,80,9697.500000000024,0.3960000000000006,20250.0,250.0
SARSA,2,81,9857.700000000024,0.6408000000000021,20500.0,250.0
SARSA,2,82,9990.900000000025,0.5328000000000014,20750.0,250.0
SARSA,2,83,10098.000000000025,0.4284000000000008,21000.0,250.0
SARSA,2,84,10235.700000000026,0.5508000000000015,21250.0,250.0
SARSA,2,85,10322.100000000026,0.34560000000000024,21500.0,250.0
SARSA,2,86,10471.500000000025,0.5976000000000018,21750.0,250.0
SARSA,2,87,10584.900000000025,0.45360000000000095,22000.0,250.0
SARSA,2,88,10695.600000000026,0.44280000000000086,22250.0,250.0
SARSA,2,89,10836.000000000025,0.5616000000000017,22500.0,250.0
SARSA,2,90,10948.500000000025,0.4500000000000009,22750.0,250.0
SARSA,2,91,11061.900000000025,0.45360000000000095,23000.0,250.0
SARSA,2,92,11151.000000000025,0.3564000000000003,23250.0,250.0
SARSA,2,93,11294.100000000026,0.5724000000000017,23500.0,250.0
SARSA,2,94,11406.600000000026,0.4500000000000009,23750.0,250.0
SARSA,2,95,11549.700000000026,0.5724000000000017,24000.0,250.0
SARSA,2,96,11721.600000000028,0.6876000000000024,24250.0,250.0
SARSA,2,97,11847.600000000028,0.5040000000000012,24500.0,250.0
SARSA,2,98,11961.000000000027,0.45360000000000095,24750.0,250.0
SARSA,2,99,12068.100000000028,0.4284000000000008,25000.0,250.0
SARSA,3,0,81.90000000000003,0.3276000000000001,250.0,250.0
SARSA,3,1,180.00000000000017,0.3924000000000005,500.0,250.0
SARSA,3,2,285.30000000000035,0.42120000000000074,750.0,250.0
SARSA,3,3,412.20000000000067,0.5076000000000013,1000.0,250.0
SARSA,3,4,524.700000000001,0.4500000000000009,1250.0,250.0
SARSA,3,5,654.3000000000013,0.5184000000000013,1500.0,250.0
SARSA,3,6,759.6000000000015,0.42120000000000074,1750.0,250.0
SARSA,3,7,879.3000000000018,0.4788000000000011,2000.0,250.0
SARSA,3,8,994.500000000002,0.460800000000001,2250.0,250.0
SARSA,3,9,1125.9000000000024,0.5256000000000014,2500.0,250.0
SARSA,3,10,1238.4000000000026,0.4500000000000009,2750.0,250.0
SARSA,3,11,1367.1000000000029,0.5148000000000014,3000.0,250.0
SARSA,3,12,1481.400000000003,0.45720000000000094,3250.0,250.0
SARSA,3,13,1599.3000000000034,0.471600000000001,3500.0,250.0
SARSA,3,14,1702.8000000000036,0.4140000000000007,3750.0,250.0
SARSA,3,15,1872.000000000004,0.6768000000000023,4000.0,250.0
SARSA,3,16,2005.2000000000044,0.5328000000000014,4250.0,250.0
SARSA,3,17,2125.8000000000047,0.4824000000000011,4500.0,250.0
SARSA,3,18,2272.500000000005,0.5868000000000018,4750.0,250.0
SARSA,3,19,2383.2000000000053,0.44280000000000086,5000.0,250.0
SARSA,3,20,2478.6000000000054,0.3816000000000005,5250.0,250.0
SARSA,3,21,2606.4000000000055,0.5112000000000013,5500.0,250.0
SARSA,3,22,2727.900000000006,0.48600000000000115,5750.0,250.0
SARSA,3,23,2822.400000000006,0.37800000000000045,6000.0,250.0
SARSA,3,24,2919.6000000000063,0.38880000000000053,6250.0,250.0
SARSA,3,25,3033.9000000000065,0.45720000000000094,6500.0,250.0
SARSA,3,26,3157.2000000000066,0.4932000000000012,6750.0,250.0
SARSA,3,27,3263.400000000007,0.42480000000000073,7000.0,250.0
SARSA,3,28,3394.8000000000075,0.5256000000000014,7250.0,250.0
SARSA,3,29,3522.6000000000076,0.5112000000000013,7500.0,250.0
SARSA,3,30,3651.300000000008,0.5148000000000014,7750.0,250.0
SARSA,3,31,3762.000000000008,0.44280000000000086,8000.0,250.0
SARSA,3,32,3885.3000000000084,0.4932000000000012,8250.0,250.0
SARSA,3,33,4006.800000000009,0.48600000000000115,8500.0,250.0
SARSA,3,34,4110.300000000009,0.4140000000000007,8750.0,250.0
SARSA,3,35,4232.70000000001,0.48960000000000115,9000.0,250.0
SARSA,3,36,4328.10000000001,0.3816000000000005,9250.0,250.0
SARSA,3,37,4430.700000000011,0.41040000000000065,9500.0,250.0
SARSA,3,38,4533.300000000011,0.41040000000000065,9750.0,250.0
SARSA,3,39,4670.100000000011,0.5472000000000016,10000.0,250.0
SARSA,3,40,4796.100000000011,0.5040000000000012,10250.0,250.0
SARSA,3,41,4954.500000000012,0.633600000000002,10500.0,250.0
SARSA,3,42,5106.600000000012,0.6084000000000019,10750.0,250.0
SARSA,3,43,5219.100000000012,0.4500000000000009,11000.0,250.0
SARSA,3,44,5312.700000000013,0.37440000000000045,11250.0,250.0
SARSA,3,45,5417.100000000013,0.4176000000000007,11500.0,250.0
SARSA,3,46,5578.2000000000135,0.6444000000000021,11750.0,250.0
SARSA,3,47,5691.600000000014,0.45360000000000095,12000.0,250.0
SARSA,3,48,5832.000000000015,0.5616000000000017,12250.0,250.0
SARSA,3,49,5919.300000000015,0.3492000000000003,12500.0,250.0
SARSA,3,50,6089.400000000015,0.6804000000000023,12750.0,250.0
SARSA,3,51,6233.400000000015,0.5760000000000017,13000.0,250.0
SARSA,3,52,6345.0000000000155,0.4464000000000009,13250.0,250.0
SARSA,3,53,6469.200000000016,0.4968000000000012,13500.0,250.0
SARSA,3,54,6592.500000000016,0.4932000000000012,13750.0,250.0
SARSA,3,55,6696.000000000016,0.4140000000000007,14000.0,250.0
SARSA,3,56,6849.000000000017,0.612000000000002,14250.0,250.0
SARSA,3,57,6968.700000000017,0.4788000000000011,14500.0,250.0
SARSA,3,58,7091.100000000018,0.48960000000000115,14750.0,250.0
SARSA,3,59,7257.600000000019,0.6660000000000023,15000.0,250.0
SARSA,3,60,7361.100000000019,0.4140000000000007,15250.0,250.0
SARSA,3,61,7484.400000000019,0.4932000000000012,15500.0,250.0
SARSA,3,62,7623.900000000019,0.5580000000000016,15750.0,250.0
SARSA,3,63,7742.700000000019,0.47520000000000107,16000.0,250.0
SARSA,3,64,7875.90000000002,0.5328000000000014,16250.0,250.0
SARSA,3,65,7972.20000000002,0.3852000000000005,16500.0,250.0
SARSA,3,66,8117.10000000002,0.5796000000000018,16750.0,250.0
SARSA,3,67,8227.800000000021,0.44280000000000086,17000.0,250.0
SARSA,3,68,8317.800000000021,0.3600000000000003,17250.0,250.0
SARSA,3,69,8476.20000000002,0.633600000000002,17500.0,250.0
SARSA,3,70,8649.000000000022,0.6912000000000025,17750.0,250.0
SARSA,3,71,8768.700000000023,0.4788000000000011,18000.0,250.0
SARSA,3,72,8890.200000000023,0.48600000000000115,18250.0,250.0
SARSA,3,73,9002.700000000023,0.4500000000000009,18500.0,250.0
SARSA,3,74,9119.700000000023,0.468000000000001,18750.0,250.0
SARSA,3,75,9243.900000000023,0.4968000000000012,19000.0,250.0
SARSA,3,76,9391.500000000024,0.5904000000000018,19250.0,250.0
SARSA,3,77,9515.700000000024,0.4968000000000012,19500.0,250.0
SARSA,3,78,9648.000000000025,0.5292000000000014,19750.0,250.0
SARSA,3,79,9757.800000000027,0.43920000000000087,20000.0,250.0
SARSA,3,80,9882.000000000027,0.4968000000000012,20250.0,250.0
SARSA,3,81,10046.700000000028,0.6588000000000023,20500.0,250.0
SARSA,3,82,10179.00000000003,0.5292000000000014,20750.0,250.0
SARSA,3,83,10284.300000000028,0.42120000000000074,21000.0,250.0
SARSA,3,84,10367.100000000028,0.33120000000000016,21250.0,250.0
SARSA,3,85,10484.100000000028,0.468000000000001,21500.0,250.0
SARSA,3,86,10588.500000000027,0.4176000000000007,21750.0,250.0
SARSA,3,87,10694.700000000028,0.42480000000000073,22000.0,250.0
SARSA,3,88,10828.800000000028,0.5364000000000014,22250.0,250.0
SARSA,3,89,10982.700000000028,0.6156000000000019,22500.0,250.0
SARSA,3,90,11086.200000000028,0.4140000000000007,22750.0,250.0
SARSA,3,91,11187.900000000029,0.40680000000000066,23000.0,250.0
SARSA,3,92,11311.20000000003,0.4932000000000012,23250.0,250.0
SARSA,3,93,11475.90000000003,0.6588000000000023,23500.0,250.0
SARSA,3,94,11589.30000000003,0.45360000000000095,23750.0,250.0
SARSA,3,95,11702.70000000003,0.45360000000000095,24000.0,250.0
SARSA,3,96,11804.40000000003,0.40680000000000066,24250.0,250.0
SARSA,3,97,11914.200000000032,0.43920000000000087,24500.0,250.0
SARSA,3,98,12059.100000000031,0.5796000000000018,24750.0,250.0
SARSA,3,99,12172.500000000031,0.45360000000000095,25000.0,250.0
SARSA,4,0,86.40000000000006,0.34560000000000024,250.0,250.0
SARSA,4,1,215.1000000000004,0.5148000000000014,500.0,250.0
SARSA,4,2,355.5000000000008,0.5616000000000017,750.0,250.0
SARSA,4,3,457.20000000000095,0.40680000000000066,1000.0,250.0
SARSA,4,4,558.0000000000011,0.4032000000000006,1250.0,250.0
SARSA,4,5,723.6000000000017,0.6624000000000022,1500.0,250.0
SARSA,4,6,891.9000000000024,0.6732000000000024,1750.0,250.0
SARSA,4,7,1007.1000000000026,0.460800000000001,2000.0,250.0
SARSA,4,8,1120.500000000003,0.45360000000000095,2250.0,250.0
SARSA,4,9,1217.700000000003,0.38880000000000053,2500.0,250.0
SARSA,4,10,1350.0000000000034,0.5292000000000014,2750.0,250.0
SARSA,4,11,1498.5000000000039,0.5940000000000019,3000.0,250.0
SARSA,4,12,1643.4000000000042,0.5796000000000018,3250.0,250.0
SARSA,4,13,1753.2000000000044,0.43920000000000087,3500.0,250.0
SARSA,4,14,1885.5000000000048,0.5292000000000014,3750.0,250.0
SARSA,4,15,2006.1000000000051,0.4824000000000011,4000.0,250.0
SARSA,4,16,2151.0000000000055,0.5796000000000018,4250.0,250.0
SARSA,4,17,2260.8000000000056,0.43920000000000087,4500.0,250.0
SARSA,4,18,2371.500000000006,0.44280000000000086,4750.0,250.0
SARSA,4,19,2517.3000000000065,0.5832000000000017,5000.0,250.0
SARSA,4,20,2643.300000000007,0.5040000000000012,5250.0,250.0
SARSA,4,21,2770.200000000007,0.5076000000000013,5500.0,250.0
SARSA,4,22,2874.600000000007,0.4176000000000007,5750.0,250.0
SARSA,4,23,2992.5000000000073,0.471600000000001,6000.0,250.0
SARSA,4,24,3094.2000000000075,0.40680000000000066,6250.0,250.0
SARSA,4,25,3211.200000000008,0.468000000000001,6500.0,250.0
SARSA,4,26,3349.8000000000084,0.5544000000000016,6750.0,250.0
SARSA,4,27,3473.1000000000085,0.4932000000000012,7000.0,250.0
SARSA,4,28,3633.3000000000093,0.6408000000000021,7250.0,250.0
SARSA,4,29,3750.3000000000097,0.468000000000001,7500.0,250.0
SARSA,4,30,3871.80000000001,0.48600000000000115,7750.0,250.0
SARSA,4,31,3975.30000000001,0.4140000000000007,8000.0,250.0
SARSA,4,32,4071.6000000000104,0.3852000000000005,8250.0,250.0
SARSA,4,33,4189.500000000011,0.471600000000001,8500.0,250.0
SARSA,4,34,4361.4000000000115,0.6876000000000024,8750.0,250.0
SARSA,4,35,4535.100000000012,0.6948000000000024,9000.0,250.0
SARSA,4,36,4660.200000000013,0.5004000000000012,9250.0,250.0
SARSA,4,37,4770.900000000012,0.44280000000000086,9500.0,250.0
SARSA,4,38,4866.300000000013,0.3816000000000005,9750.0,250.0
SARSA,4,39,4975.2000000000135,0.4356000000000008,10000.0,250.0
SARSA,4,40,5102.100000000014,0.5076000000000013,10250.0,250.0
SARSA,4,41,5265.000000000015,0.6516000000000022,10500.0,250.0
SARSA,4,42,5380.200000000014,0.460800000000001,10750.0,250.0
SARSA,4,43,5511.600000000015,0.5256000000000014,11000.0,250.0
SARSA,4,44,5610.600000000015,0.3960000000000006,11250.0,250.0
SARSA,4,45,5722.200000000015,0.4464000000000009,11500.0,250.0
SARSA,4,46,5822.100000000016,0.39960000000000057,11750.0,250.0
SARSA,4,47,5992.200000000016,0.6804000000000023,12000.0,250.0
SARSA,4,48,6145.200000000017,0.612000000000002,12250.0,250.0
SARSA,4,49,6268.500000000017,0.4932000000000012,12500.0,250.0
SARSA,4,50,6375.600000000018,0.4284000000000008,12750.0,250.0
SARSA,4,51,6499.800000000018,0.4968000000000012,13000.0,250.0
SARSA,4,52,6633.000000000019,0.5328000000000014,13250.0,250.0
SARSA,4,53,6759.000000000019,0.5040000000000012,13500.0,250.0
SARSA,4,54,6862.500000000019,0.4140000000000007,13750.0,250.0
SARSA,4,55,6984.90000000002,0.48960000000000115,14000.0,250.0
SARSA,4,56,7110.90000000002,0.5040000000000012,14250.0,250.0
SARSA,4,57,7278.30000000002,0.6696000000000023,14500.0,250.0
SARSA,4,58,7372.80000000002,0.37800000000000045,14750.0,250.0
SARSA,4,59,7509.60000000002,0.5472000000000016,15000.0,250.0
SARSA,4,60,7599.60000000002,0.3600000000000003,15250.0,250.0
SARSA,4,61,7728.300000000021,0.5148000000000014,15500.0,250.0
SARSA,4,62,7867.800000000021,0.5580000000000016,15750.0,250.0
SARSA,4,63,7999.200000000022,0.5256000000000014,16000.0,250.0
SARSA,4,64,8119.800000000022,0.4824000000000011,16250.0,250.0
SARSA,4,65,8232.300000000023,0.4500000000000009,16500.0,250.0
SARSA,4,66,8341.200000000023,0.4356000000000008,16750.0,250.0
SARSA,4,67,8509.500000000024,0.6732000000000024,17000.0,250.0
SARSA,4,68,8683.200000000024,0.6948000000000024,17250.0,250.0
SARSA,4,69,8800.200000000024,0.468000000000001,17500.0,250.0
SARSA,4,70,8910.000000000025,0.43920000000000087,17750.0,250.0
SARSA,4,71,9051.300000000027,0.5652000000000016,18000.0,250.0
SARSA,4,72,9178.200000000026,0.5076000000000013,18250.0,250.0
SARSA,4,73,9271.800000000027,0.37440000000000045,18500.0,250.0
SARSA,4,74,9358.200000000026,0.34560000000000024,18750.0,250.0
SARSA,4,75,9451.800000000027,0.37440000000000045,19000.0,250.0
SARSA,4,76,9563.400000000027,0.4464000000000009,19250.0,250.0
SARSA,4,77,9730.800000000028,0.6696000000000023,19500.0,250.0
SARSA,4,78,9843.300000000028,0.4500000000000009,19750.0,250.0
SARSA,4,79,9954.00000000003,0.44280000000000086,20000.0,250.0
SARSA,4,80,10078.20000000003,0.4968000000000012,20250.0,250.0
SARSA,4,81,10225.80000000003,0.5904000000000018,20500.0,250.0
SARSA,4,82,10345.500000000031,0.4788000000000011,20750.0,250.0
SARSA,4,83,10462.500000000031,0.468000000000001,21000.0,250.0
SARSA,4,84,10571.40000000003,0.4356000000000008,21250.0,250.0
SARSA,4,85,10692.000000000031,0.4824000000000011,21500.0,250.0
SARSA,4,86,10800.000000000031,0.4320000000000008,21750.0,250.0
SARSA,4,87,10953.000000000031,0.612000000000002,22000.0,250.0
SARSA,4,88,11086.200000000032,0.5328000000000014,22250.0,250.0
SARSA,4,89,11199.600000000031,0.45360000000000095,22500.0,250.0
SARSA,4,90,11322.000000000031,0.48960000000000115,22750.0,250.0
SARSA,4,91,11464.200000000032,0.5688000000000016,23000.0,250.0
SARSA,4,92,11613.600000000031,0.5976000000000018,23250.0,250.0
SARSA,4,93,11739.600000000031,0.5040000000000012,23500.0,250.0
SARSA,4,94,11839.500000000031,0.39960000000000057,23750.0,250.0
SARSA,4,95,11962.800000000032,0.4932000000000012,24000.0,250.0
SARSA,4,96,12057.300000000032,0.37800000000000045,24250.0,250.0
SARSA,4,97,12165.300000000032,0.4320000000000008,24500.0,250.0
SARSA,4,98,12268.800000000032,0.4140000000000007,24750.0,250.0
SARSA,4,99,12413.700000000032,0.5796000000000018,25000.0,250.0
SARSA,5,0,169.20000000000059,0.6768000000000023,250.0,250.0
SARSA,5,1,329.4000000000011,0.6408000000000021,500.0,250.0
SARSA,5,2,452.7000000000014,0.4932000000000012,750.0,250.0
SARSA,5,3,570.6000000000017,0.471600000000001,1000.0,250.0
SARSA,5,4,676.8000000000019,0.42480000000000073,1250.0,250.0
SARSA,5,5,773.100000000002,0.3852000000000005,1500.0,250.0
SARSA,5,6,930.6000000000024,0.630000000000002,1750.0,250.0
SARSA,5,7,1081.800000000003,0.6048000000000019,2000.0,250.0
SARSA,5,8,1226.7000000000035,0.5796000000000018,2250.0,250.0
SARSA,5,9,1346.4000000000037,0.4788000000000011,2500.0,250.0
SARSA,5,10,1467.900000000004,0.48600000000000115,2750.0,250.0
SARSA,5,11,1585.8000000000043,0.471600000000001,3000.0,250.0
SARSA,5,12,1675.8000000000043,0.3600000000000003,3250.0,250.0
SARSA,5,13,1801.8000000000045,0.5040000000000012,3500.0,250.0
SARSA,5,14,1920.6000000000047,0.47520000000000107,3750.0,250.0
SARSA,5,15,2018.7000000000048,0.3924000000000005,4000.0,250.0
SARSA,5,16,2153.7000000000053,0.5400000000000015,4250.0,250.0
SARSA,5,17,2277.0000000000055,0.4932000000000012,4500.0,250.0
SARSA,5,18,2425.500000000006,0.5940000000000019,4750.0,250.0
SARSA,5,19,2536.200000000006,0.44280000000000086,5000.0,250.0
SARSA,5,20,2640.6000000000063,0.4176000000000007,5250.0,250.0
SARSA,5,21,2762.1000000000067,0.48600000000000115,5500.0,250.0
SARSA,5,22,2868.300000000007,0.42480000000000073,5750.0,250.0
SARSA,5,23,3017.7000000000075,0.5976000000000018,6000.0,250.0
SARSA,5,24,3175.200000000008,0.630000000000002,6250.0,250.0
SARSA,5,25,3319.2000000000085,0.5760000000000017,6500.0,250.0
SARSA,5,26,3420.9000000000087,0.40680000000000066,6750.0,250.0
SARSA,5,27,3533.4000000000087,0.4500000000000009,7000.0,250.0
SARSA,5,28,3636.9000000000087,0.4140000000000007,7250.0,250.0
SARSA,5,29,3750.300000000009,0.45360000000000095,7500.0,250.0
SARSA,5,30,3861.000000000009,0.44280000000000086,7750.0,250.0
SARSA,5,31,4005.0000000000095,0.5760000000000017,8000.0,250.0
SARSA,5,32,4127.40000000001,0.48960000000000115,8250.0,250.0
