Chest	Chest	Chest	Chest	Right Hip	Right Hip	Right Hip	Right Hip	Right Wrist	Right Wrist	Right Wrist	Right Wrist	Right Thigh	Right Thigh	Right Thigh	Right Thigh	Right foot	Right foot	Right foot	Right foot	Lower Back	Lower Back	Lower Back	Lower Back	Annotation	Annotation
Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Timestamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Pulse	Level
mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	mSecs	m/(sec^2)	m/(sec^2)	m/(sec^2)	Boolean	Boolean
1245938.477	-0.919	10.798	0.069	1246204.102	0.077	17.138	2.373	1247166.016	-0.739	4.704	2.190	1245898.437	3.147	5.974	3.166	1247088.867	3.832	11.066	6.087	1246503.906	-2.612	15.434	7.297	0.000	0.000
1245958.008	-0.847	7.799	-0.682	1246223.633	-2.885	21.445	3.658	1247185.547	-1.103	4.328	2.017	1245917.969	-2.948	5.185	5.196	1247108.398	0.128	8.350	-1.077	1246523.437	0.822	12.844	4.954	0.000	0.000
1245977.539	-0.366	5.535	-0.640	1246243.164	-1.692	18.700	3.885	1247205.078	-1.266	3.141	1.899	1245937.500	-4.132	5.374	2.207	1247127.930	1.636	9.449	1.397	1246542.969	1.508	10.540	3.999	0.000	0.000
1245997.070	0.239	3.887	-0.088	1246262.695	-0.308	9.641	1.304	1247224.609	-1.128	1.992	2.277	1245957.031	0.863	8.999	-2.152	1247147.461	2.771	10.820	2.852	1246562.500	0.523	8.513	4.568	0.000	0.000
1246016.602	-1.235	2.603	0.542	1246282.227	-1.846	7.579	0.685	1247244.141	-0.893	1.039	1.706	1245976.562	5.768	11.398	-3.932	1247166.992	7.455	13.177	-2.053	1246582.031	-0.071	6.408	4.563	0.000	0.000
1246036.133	-1.594	2.676	0.590	1246301.758	-3.308	8.822	1.486	1247263.672	-0.041	0.947	1.490	1245996.094	11.304	15.392	-8.076	1247186.523	12.953	18.888	-1.458	1246601.562	-1.705	4.758	4.184	0.000	0.000
1246055.664	-1.033	2.567	0.659	1246321.289	-2.077	8.107	2.069	1247283.203	0.766	1.406	1.660	1246015.625	11.339	19.997	-8.454	1247206.055	14.084	20.087	1.218	1246621.094	-3.276	4.070	4.258	0.000	0.000
1246075.195	-0.186	3.344	1.409	1246340.820	0.808	5.438	2.182	1247302.734	2.386	2.283	2.420	1246035.156	8.589	18.171	-6.525	1247225.586	12.779	19.602	2.779	1246640.625	-3.381	3.256	4.122	0.000	0.000
1246094.727	0.781	5.085	2.126	1246360.352	2.269	5.219	2.001	1247322.266	5.066	4.174	3.883	1246054.687	7.725	21.539	-0.592	1247245.117	15.443	10.505	1.014	1246660.156	-2.409	2.802	3.456	0.000	0.000
1246114.258	1.340	6.552	1.994	1246379.883	2.615	6.596	1.657	1247341.797	7.608	7.324	5.053	1246074.219	4.445	20.863	6.059	1247264.648	8.783	9.423	1.170	1246679.687	-2.005	2.427	1.938	0.000	0.000
1246133.789	2.332	8.369	1.195	1246399.414	1.308	7.570	1.132	1247361.328	9.257	10.859	6.652	1246093.750	1.551	14.600	8.914	1247284.180	7.982	5.392	4.013	1246699.219	-1.964	3.390	0.698	0.000	0.000
1246153.320	2.364	8.985	0.386	1246418.945	0.923	6.812	0.140	1247380.859	9.171	13.484	6.991	1246113.281	0.990	12.329	6.663	1247303.711	5.032	-5.703	2.954	1246718.750	-1.184	4.864	2.009	0.000	0.000
1246172.852	2.089	8.906	0.944	1246438.477	-0.115	6.520	-0.096	1247400.391	10.330	17.526	5.059	1246132.812	0.564	8.407	6.389	1247323.242	3.516	-8.928	-2.917	1246738.281	0.094	6.332	3.484	0.000	0.000
1246192.383	1.822	8.403	2.242	1246458.008	-3.423	6.617	0.653	1247419.922	13.048	20.071	4.221	1246152.344	1.501	5.971	3.935	1247342.773	7.614	-3.658	5.012	1246757.812	1.750	8.242	5.266	0.000	0.000
1246211.914	1.535	8.900	1.550	1246477.539	-4.769	8.575	0.860	1247439.453	15.070	19.290	4.818	1246171.875	-0.200	7.201	3.124	1247362.305	7.577	-3.116	2.314	1246777.344	3.232	7.560	7.748	0.000	0.000
1246231.445	0.412	9.543	1.233	1246497.070	-5.808	6.890	1.781	1247458.984	14.458	16.610	4.989	1246191.406	-1.808	8.237	3.840	1247381.836	3.132	0.068	3.088	1246796.875	2.279	7.644	6.811	0.000	0.000
1246250.977	-0.028	9.269	1.184	1246516.602	-3.154	3.771	0.354	1247478.516	12.145	14.148	5.786	1246210.937	-2.043	6.693	3.363	1247401.367	2.482	-0.402	2.105	1246816.406	0.805	6.918	4.847	0.000	0.000
1246270.508	1.075	8.703	-0.536	1246536.133	-3.269	5.766	0.588	1247498.047	9.483	11.586	4.852	1246230.469	-2.352	5.359	3.283	1247420.898	2.276	2.232	2.034	1246835.937	-0.899	6.157	2.951	0.000	0.000
1246290.039	2.195	9.945	-0.525	1246555.664	-5.077	7.289	0.366	1247517.578	8.435	7.727	3.411	1246250.000	-2.800	3.981	4.624	1247440.430	0.404	8.719	4.135	1246855.469	-2.775	6.694	1.529	0.000	0.000
1246309.570	0.685	11.545	0.530	1246575.195	-4.500	5.849	-1.699	1247537.109	6.678	6.002	2.056	1246269.531	-2.114	4.192	4.021	1247459.961	-3.834	6.311	3.417	1246875.000	-2.748	6.768	2.688	0.000	0.000
1246329.102	0.283	11.926	0.313	1246594.727	-5.269	6.870	-2.748	1247556.641	6.757	5.854	2.236	1246289.062	-1.701	5.745	2.999	1247479.492	-0.793	8.265	2.850	1246894.531	-1.318	8.421	4.102	0.000	0.000
1246348.633	-0.208	14.344	3.199	1246614.258	-6.231	9.686	-0.965	1247576.172	5.943	5.873	2.369	1246308.594	-2.684	5.426	4.672	1247499.023	2.201	13.123	-0.235	1246914.062	2.580	11.789	7.146	0.000	0.000
1246368.164	-0.931	13.568	2.928	1246633.789	-3.308	7.331	0.136	1247595.703	3.518	6.169	1.208	1246328.125	-3.325	5.828	2.157	1247518.555	-4.574	20.076	3.673	1246933.594	-1.203	12.197	8.061	0.000	0.000
1246387.695	-1.946	13.211	1.360	1246653.320	1.577	9.192	-0.348	1247615.234	2.034	5.889	0.333	1246347.656	2.127	5.986	1.167	1247538.086	-6.085	15.164	-4.029	1246953.125	0.199	13.776	8.622	0.000	0.000
1246407.227	-2.584	15.782	1.575	1246672.852	0.308	12.664	0.135	1247634.766	1.477	5.589	-0.408	1246367.187	9.299	9.266	-0.829	1247557.617	-8.779	19.681	-1.770	1246972.656	0.856	12.140	6.059	0.000	0.000
1246426.758	-1.247	17.949	3.270	1246692.383	-1.962	16.835	2.692	1247654.297	1.708	5.004	-0.684	1246386.719	11.607	14.366	-4.638	1247577.148	-17.875	21.618	4.668	1246992.187	-1.201	11.345	4.924	0.000	0.000
1246446.289	0.572	15.429	-2.794	1246711.914	-2.500	10.802	0.660	1247673.828	1.797	4.047	-1.137	1246406.250	12.681	13.765	-12.636	1247596.680	-29.943	13.013	2.696	1247011.719	2.838	18.749	9.023	0.000	0.000
1246465.820	0.087	12.270	0.653	1246731.445	-3.538	13.946	0.853	1247693.359	2.501	4.097	-0.994	1246425.781	15.963	5.654	-15.238	1247616.211	-37.056	-2.743	-7.371	1247031.250	1.509	14.837	7.376	0.000	0.000
1246485.352	-1.320	11.294	-0.022	1246750.977	-2.500	14.467	-1.123	1247712.891	3.715	4.419	-1.150	1246445.312	6.316	5.974	-6.911	1247635.742	-18.773	11.031	-5.073	1247050.781	-3.471	10.590	5.749	0.000	0.000
1246504.883	-2.140	10.709	-2.043	1246770.508	-1.846	14.628	-3.597	1247732.422	5.021	5.851	-0.999	1246464.844	-0.208	1.827	-5.429	1247655.273	-1.267	17.731	3.153	1247070.312	-3.297	12.107	2.205	0.000	0.000
1246524.414	-2.936	10.009	-1.630	1246790.039	-7.462	19.240	-0.879	1247751.953	5.676	6.819	-0.213	1246484.375	3.200	1.231	0.766	1247674.805	21.701	43.270	15.341	1247089.844	-2.628	11.804	1.004	0.000	0.000
1246543.945	-2.301	9.054	-2.084	1246809.570	-5.808	16.741	-0.008	1247771.484	5.975	7.004	0.409	1246503.906	13.392	16.634	-3.079	1247694.336	-62.775	-19.981	-11.494	1247109.375	-2.243	10.467	2.342	0.000	0.000
1246563.477	-1.540	7.638	-1.963	1246829.102	-0.615	11.841	-1.334	1247791.016	6.314	8.930	1.153	1246523.437	-8.440	15.880	9.837	1247713.867	76.420	52.439	6.767	1247128.906	-1.785	10.166	2.945	0.000	0.000
1246583.008	-1.766	6.790	-0.603	1246848.633	0.769	9.051	-2.530	1247810.547	7.303	11.828	2.143	1246542.969	-8.446	19.572	1.559	1247733.398	-36.649	4.216	9.004	1247148.437	0.228	9.072	2.717	0.000	0.000
1246602.539	-1.203	5.796	-0.338	1246868.164	0.231	7.898	-2.325	1247830.078	9.035	18.662	3.741	1246562.500	-1.754	14.044	5.343	1247752.930	16.887	8.433	-2.740	1247167.969	1.244	8.025	2.240	0.000	0.000
1246622.070	-1.120	5.027	-0.017	1246887.695	-1.500	7.042	-2.082	1247849.609	4.059	29.615	9.607	1246582.031	3.191	12.476	3.710	1247772.461	0.952	11.497	-0.320	1247187.500	1.525	6.985	2.019	0.000	0.000
1246641.602	-1.026	4.413	1.391	1246907.227	-3.154	5.768	-1.371	1247869.141	-4.883	26.078	8.346	1246601.562	6.335	14.611	2.723	1247791.992	5.249	15.814	8.166	1247207.031	0.555	6.661	3.208	0.000	0.000
1246661.133	-1.554	4.561	0.604	1246926.758	-3.269	4.197	-0.614	1247888.672	-6.120	18.625	6.734	1246621.094	7.376	14.096	2.961	1247811.523	7.611	9.772	-2.105	1247226.562	-0.550	6.154	2.689	0.000	0.000
1246680.664	-1.109	4.797	1.091	1246946.289	-2.577	3.968	-0.273	1247908.203	-6.001	16.332	6.648	1246640.625	8.921	12.800	-0.232	1247831.055	5.059	10.569	-0.263	1247246.094	-1.237	4.605	3.759	0.000	0.000
1246700.195	-1.106	5.220	1.432	1246965.820	-1.692	4.112	-0.051	1247927.734	-4.680	15.063	6.533	1246660.156	1.780	11.503	1.113	1247850.586	3.082	9.702	0.782	1247265.625	-0.345	4.263	3.330	0.000	0.000
1246719.727	-1.238	5.872	0.226	1246985.352	-0.846	5.445	-0.004	1247947.266	-4.502	15.945	7.591	1246679.687	-0.700	10.754	3.030	1247870.117	2.788	9.678	1.245	1247285.156	-0.564	4.450	1.954	0.000	0.000
1246739.258	-1.195	6.873	0.476	1247004.883	0.385	6.644	-0.730	1247966.797	-2.040	14.669	6.837	1246699.219	0.877	10.510	3.054	1247889.648	3.218	9.327	1.604	1247304.687	-0.806	4.971	2.563	0.000	0.000
1246758.789	-1.677	6.483	0.301	1247024.414	-1.346	4.526	-0.396	1247986.328	2.736	13.421	7.846	1246718.750	1.630	9.566	1.420	1247909.180	2.286	9.617	2.477	1247324.219	-0.786	5.637	3.725	0.000	0.000
1246778.320	-2.759	7.011	0.058	1247043.945	-0.577	3.242	-2.829	1248005.859	5.781	11.294	8.136	1246738.281	1.403	9.108	1.816	1247928.711	1.956	9.739	2.988	1247343.750	-2.148	6.207	4.776	0.000	0.000
1246797.852	-3.247	7.121	-0.651	1247063.477	-1.538	8.025	0.611	1248025.391	6.311	8.497	7.353	1246757.812	3.777	8.495	0.817	1247948.242	2.066	9.975	2.732	1247363.281	-3.776	6.927	5.332	0.000	0.000
1246817.383	-2.153	8.632	0.733	1247083.008	-3.231	11.053	4.781	1248044.922	5.989	7.100	5.685	1246777.344	4.732	7.710	0.116	1247967.773	1.207	8.905	2.638	1247382.812	-2.760	6.472	4.167	0.000	0.000
1246836.914	-1.471	13.024	0.906	1247102.539	0.269	11.888	3.726	1248064.453	4.590	6.011	4.329	1246796.875	3.916	6.986	-0.696	1247987.305	0.996	8.673	2.087	1247402.344	-0.203	7.076	1.684	0.000	0.000
1246856.445	0.144	15.001	-1.571	1247122.070	3.846	9.529	-0.507	1248083.984	4.474	5.578	3.032	1246816.406	3.480	6.244	-2.048	1248006.836	0.491	8.154	2.100	1247421.875	-0.990	8.047	2.505	0.000	0.000
1246875.977	0.648	17.506	4.829	1247141.602	1.231	6.242	-0.976	1248103.516	3.849	4.981	2.233	1246835.937	3.986	4.600	-1.378	1248026.367	0.945	7.865	1.962	1247441.406	-1.860	11.389	5.375	0.000	0.000
1246895.508	1.405	15.091	0.461	1247161.133	-0.500	4.211	-4.981	1248123.047	2.527	4.399	2.219	1246855.469	6.248	5.791	-2.076	1248045.898	2.144	9.511	1.626	1247460.937	-0.664	15.377	8.755	0.000	0.000
1246915.039	1.275	13.128	-0.516	1247180.664	-2.769	8.372	1.768	1248142.578	1.984	3.541	1.747	1246875.000	7.312	6.730	-3.365	1248065.430	2.338	10.196	2.742	1247480.469	-7.894	16.672	11.163	0.000	0.000
1246934.570	1.049	15.318	0.875	1247200.195	-8.385	17.959	2.038	1248162.109	1.289	2.901	1.408	1246894.531	6.434	6.259	-2.778	1248084.961	2.945	9.985	2.531	1247500.000	-5.422	11.943	7.228	0.000	0.000
1246954.102	0.564	17.121	0.370	1247219.727	-5.462	19.603	3.190	1248181.641	0.153	2.141	1.031	1246914.062	7.582	5.028	-3.352	1248104.492	3.535	11.045	1.320	1247519.531	-0.340	12.226	2.580	0.000	0.000
1246973.633	-0.800	15.800	0.038	1247239.258	-3.692	20.168	4.578	1248201.172	-0.548	1.761	0.596	1246933.594	7.556	6.212	-2.089	1248124.023	5.737	11.781	1.419	1247539.062	-0.915	14.268	4.134	0.000	0.000
1246993.164	-0.482	13.418	-0.244	1247258.789	1.692	8.832	1.010	1248220.703	-0.991	1.569	0.360	1246953.125	4.199	5.912	0.624	1248143.555	3.166	11.518	2.967	1247558.594	-1.837	16.463	5.693	0.000	0.000
1247012.695	-0.484	11.495	-0.380	1247278.320	-2.769	13.798	0.856	1248240.234	-0.761	1.276	0.489	1246972.656	2.613	5.404	-0.253	1248163.086	3.153	11.691	2.478	1247578.125	-1.947	15.316	6.264	0.000	0.000
1247032.227	0.079	9.693	-0.076	1247297.852	-0.269	12.975	-0.583	1248259.766	-0.506	1.612	0.738	1246992.187	3.299	8.430	-0.879	1248182.617	3.157	10.997	1.551	1247597.656	-1.127	11.937	4.621	0.000	0.000
1247051.758	0.837	8.201	-0.318	1247317.383	-1.923	13.555	0.008	1248279.297	0.188	2.180	0.918	1247011.719	4.347	10.602	-3.787	1248202.148	4.914	13.287	1.671	1247617.187	-0.593	10.228	2.935	0.000	0.000
1247071.289	0.838	7.547	-0.151	1247336.914	-2.000	10.970	-0.355	1248298.828	0.755	1.853	1.384	1247031.250	3.655	10.597	-7.557	1248221.680	5.201	14.660	3.097	1247636.719	-0.739	9.304	3.021	0.000	0.000
1247090.820	0.680	7.045	0.025	1247356.445	-2.654	10.339	-0.264	1248318.359	2.045	2.501	2.096	1247050.781	7.575	14.795	-7.920	1248241.211	12.311	18.532	4.181	1247656.250	-0.707	8.859	4.106	0.000	0.000
1247110.352	0.203	6.540	0.325	1247375.977	-2.923	9.555	0.052	1248337.891	3.139	3.374	2.173	1247070.312	8.662	20.252	-3.054	1248260.742	12.196	14.743	2.916	1247675.781	-1.285	8.346	4.789	0.000	0.000
1247129.883	0.634	6.006	-0.586	1247395.508	-2.269	8.392	0.780	1248357.422	5.132	4.256	3.157	1247089.844	4.192	19.297	3.850	1248280.273	12.464	13.928	4.403	1247695.312	-2.764	7.509	3.547	0.000	0.000
1247149.414	0.800	5.623	-0.047	1247415.039	-1.808	8.536	0.993	1248376.953	5.819	5.230	3.480	1247109.375	3.363	16.494	9.336	1248299.805	5.234	8.134	2.513	1247714.844	-2.912	6.770	3.646	0.000	0.000
1247168.945	0.727	5.007	0.723	1247434.570	-0.692	9.008	1.476	1248396.484	6.505	6.531	4.327	1247128.906	2.167	13.343	9.031	1248319.336	-4.417	-4.880	0.559	1247734.375	-2.360	5.505	3.530	0.000	0.000
1247188.477	-0.071	4.499	0.906	1247454.102	-0.231	9.008	1.447	1248416.016	6.754	9.343	5.173	1247148.437	2.501	10.161	7.802	1248338.867	16.474	-3.575	-4.802	1247753.906	-0.923	4.602	3.073	0.000	0.000
1247208.008	0.375	5.465	1.470	1247473.633	-0.231	8.342	1.394	1248435.547	6.566	13.626	6.053	1247167.969	3.983	10.379	5.969	1248358.398	11.569	-0.193	2.373	1247773.437	-0.921	4.898	2.594	0.000	0.000
1247227.539	0.454	6.043	1.378	1247493.164	-0.308	7.447	1.705	1248455.078	7.746	17.975	6.834	1247187.500	2.104	10.194	6.573	1248377.930	8.123	-8.819	-0.649	1247792.969	-1.226	4.272	2.928	0.000	0.000
1247247.070	0.846	6.470	0.635	1247512.695	-0.269	5.735	0.300	1248474.609	11.212	20.165	5.957	1247207.031	0.257	9.365	6.446	1248397.461	3.448	-4.206	-0.325	1247812.500	-1.768	4.647	2.905	0.000	0.000
1247266.602	1.214	7.589	1.367	1247532.227	-1.731	5.815	-0.031	1248494.141	13.131	20.318	5.583	1247226.562	-1.366	7.112	5.696	1248416.992	5.799	0.816	0.722	1247832.031	-1.846	5.352	2.338	0.000	0.000
1247286.133	1.683	7.671	0.327	1247551.758	-3.692	7.523	-0.203	1248513.672	13.787	18.489	4.595	1247246.094	-2.174	5.621	5.722	1248436.523	3.425	6.967	2.884	1247851.562	-0.585	5.339	3.131	0.000	0.000
1247305.664	1.919	6.981	-0.070	1247571.289	-3.654	7.419	-0.595	1248533.203	13.468	15.709	4.176	1247265.625	-1.103	5.096	5.075	1248456.055	-0.556	12.878	5.394	1247871.094	0.049	6.148	4.316	0.000	0.000
1247325.195	2.328	7.716	0.802	1247590.820	-3.385	5.113	-0.082	1248552.734	11.352	11.679	2.975	1247285.156	0.608	6.097	3.135	1248475.586	-2.841	14.724	5.527	1247890.625	1.243	6.358	3.970	0.000	0.000
1247344.727	2.835	7.336	-0.542	1247610.352	-3.923	5.124	-0.630	1248572.266	7.952	8.699	1.527	1247304.687	0.425	4.961	0.221	1248495.117	1.866	13.001	1.454	1247910.156	0.748	6.104	3.750	0.000	0.000
1247364.258	2.083	9.636	0.261	1247629.883	-5.154	5.303	-0.333	1248591.797	5.079	7.066	-0.145	1247324.219	-0.178	3.442	-2.447	1248514.648	-5.000	6.440	-2.141	1247929.687	-2.025	6.576	3.612	0.000	0.000
1247383.789	1.130	12.857	1.032	1247649.414	-4.654	5.079	-0.225	1248611.328	3.469	5.455	-1.495	1247343.750	0.252	4.869	-1.708	1248534.180	-4.150	12.642	-0.238	1247949.219	-3.254	7.255	2.750	0.000	0.000
1247403.320	-1.401	13.332	-0.079	1247668.945	-6.962	7.669	-0.103	1248630.859	1.808	4.908	-1.962	1247363.281	0.853	6.808	-3.207	1248553.711	-7.820	27.546	8.346	1247968.750	-0.753	7.859	5.920	0.000	0.000
1247422.852	-2.376	16.476	2.448	1247688.477	-5.808	9.394	0.674	1248650.391	2.346	4.173	-1.524	1247382.812	2.661	8.310	-6.963	1248573.242	-19.329	17.416	5.008	1247988.281	0.930	12.139	6.368	0.000	0.000
1247442.383	-1.612	17.330	2.763	1247708.008	-2.000	8.010	1.370	1248669.922	3.133	3.925	-1.057	1247402.344	7.714	11.283	-9.323	1248592.773	-26.616	6.068	3.092	1248007.812	1.284	14.358	7.261	0.000	0.000
1247461.914	-1.192	17.027	0.823	1247727.539	2.462	9.257	0.136	1248689.453	3.698	3.527	-0.904	1247421.875	6.250	11.498	-9.579	1248612.305	-34.454	0.552	0.070	1248027.344	4.186	15.291	8.423	0.000	0.000
1247481.445	-0.388	17.573	1.203	1247747.070	3.923	12.387	1.031	1248708.984	4.858	2.958	-0.890	1247441.406	2.538	7.627	-7.696	1248631.836	-25.565	8.314	-1.092	1248046.875	1.740	14.649	7.483	0.000	0.000
1247500.977	-0.442	15.880	-0.242	1247766.602	4.500	12.298	-1.926	1248728.516	5.492	3.038	-0.243	1247460.937	0.708	-2.037	-2.238	1248651.367	-11.346	13.902	0.486	1248066.406	-2.062	14.354	7.271	0.000	0.000
1247520.508	-0.197	13.652	0.285	1247786.133	-0.423	12.606	-2.500	1248748.047	6.329	4.050	0.234	1247480.469	-1.741	3.782	6.688	1248670.898	34.578	7.749	15.388	1248085.937	-3.518	14.443	6.594	0.000	0.000
1247540.039	-0.036	11.730	0.387	1247805.664	-9.346	16.769	-1.422	1248767.578	7.450	5.841	1.145	1247500.000	15.992	18.230	-8.522	1248690.430	-78.888	1.203	-15.908	1248105.469	-3.213	14.477	6.872	0.000	0.000
1247559.570	0.393	9.696	-0.719	1247825.195	-10.577	17.788	-0.519	1248787.109	8.200	7.772	2.188	1247519.531	-3.684	13.112	12.325	1248709.961	77.281	37.451	10.974	1248125.000	-1.420	12.718	6.246	0.000	0.000
1247579.102	0.035	8.577	-0.451	1247844.727	-7.000	16.802	0.627	1248806.641	9.687	10.047	3.586	1247539.062	-3.462	11.745	-0.065	1248729.492	-26.598	4.966	6.602	1248144.531	-1.459	10.644	4.447	0.000	0.000
1247598.633	0.153	6.386	-0.722	1247864.258	-2.577	14.122	-0.537	1248826.172	12.423	14.643	4.969	1247558.594	8.126	17.980	-2.806	1248749.023	16.395	10.938	5.685	1248164.062	-1.586	9.016	3.446	0.000	0.000
1247618.164	0.155	4.348	-0.544	1247883.789	-1.154	13.192	-0.352	1248845.703	12.596	20.614	8.230	1247578.125	-1.417	16.152	0.623	1248768.555	0.974	17.262	3.641	1248183.594	-1.607	7.164	3.508	0.000	0.000
1247637.695	-0.039	3.077	0.114	1247903.320	-0.231	11.684	-0.878	1248865.234	2.170	24.676	10.838	1247597.656	0.971	16.092	0.966	1248788.086	6.434	9.917	0.915	1248203.125	-0.598	6.265	3.542	0.000	0.000
1247657.227	-0.116	2.460	0.444	1247922.852	-0.577	8.451	-2.182	1248884.766	-7.210	24.610	9.752	1247617.187	6.362	16.276	1.553	1248807.617	6.682	13.645	-1.056	1248222.656	-0.087	4.890	3.841	0.000	0.000
1247676.758	-0.027	2.461	1.323	1247942.383	-1.115	6.618	-1.262	1248904.297	-10.571	21.667	8.459	1247636.719	7.751	14.684	1.996	1248827.148	4.248	8.880	0.183	1248242.187	0.548	3.920	2.824	0.000	0.000
1247696.289	-0.427	3.573	1.263	1247961.914	-2.500	4.760	-0.977	1248923.828	-9.494	17.946	8.677	1247656.250	1.413	12.670	2.837	1248846.680	3.147	9.883	1.600	1248261.719	0.912	3.435	1.528	0.000	0.000
1247715.820	-0.840	4.838	0.010	1247981.445	-3.115	2.130	0.916	1248943.359	-8.531	17.710	8.218	1247675.781	-0.696	10.112	3.453	1248866.211	4.013	10.027	0.946	1248281.250	1.109	3.137	1.357	0.000	0.000
1247735.352	-1.195	6.527	0.538	1248000.977	-3.269	3.694	-1.347	1248962.891	-6.487	15.455	8.173	1247695.312	3.361	9.472	1.453	1248885.742	2.989	10.088	2.691	1248300.781	-0.510	3.561	1.278	0.000	0.000
1247754.883	-1.506	8.023	1.416	1248020.508	-2.115	0.246	-1.176	1248982.422	-2.021	10.874	8.532	1247714.844	4.548	8.722	0.908	1248905.273	2.342	9.926	2.957	1248320.312	-1.420	4.866	2.505	0.000	0.000
1247774.414	-1.566	8.177	-0.616	1248040.039	-0.500	3.156	-0.373	1249001.953	3.304	7.647	8.623	1247734.375	4.696	6.923	0.415	1248924.805	1.531	9.743	2.915	1248339.844	-2.417	6.024	4.873	0.000	0.000
1247793.945	-1.956	8.519	0.406	1248059.570	-0.577	5.514	0.237	1249021.484	8.521	6.665	9.835	1247753.906	4.462	7.153	0.083	1248944.336	1.061	9.230	2.812	1248359.375	-2.599	7.656	6.061	0.000	0.000
1247813.477	-1.558	8.869	0.219	1248079.102	-0.269	6.848	2.042	1249041.016	8.078	5.783	8.243	1247773.437	3.459	6.746	-0.249	1248963.867	1.609	9.053	1.912	1248378.906	-1.700	7.758	4.586	0.000	0.000
1247833.008	-0.528	13.072	3.219	1248098.633	0.500	9.171	2.551	1249060.547	6.770	5.587	6.717	1247792.969	2.688	6.595	-0.412	1248983.398	1.242	7.884	1.576	1248398.437	-0.484	6.412	3.516	0.000	0.000
1247852.539	-0.852	15.645	-1.169	1248118.164	0.385	11.569	1.164	1249080.078	6.094	4.966	4.495	1247812.500	2.452	6.238	-0.933	1249002.930	0.553	8.103	1.635	1248417.969	0.705	7.141	3.129	0.000	0.000
1247872.070	0.581	15.006	2.144	1248137.695	0.808	9.990	-1.339	1249099.609	5.721	4.452	3.274	1247832.031	2.907	6.669	-1.561	1249022.461	1.471	8.452	1.339	1248437.500	-6.700	13.363	6.686	0.000	0.000
1247891.602	0.820	15.662	2.015	1248157.227	-0.885	6.415	-4.081	1249119.141	4.908	4.289	3.125	1247851.562	4.056	7.362	-2.058	1249041.992	1.220	9.749	2.803	1248457.031	-0.012	12.333	8.055	0.000	0.000
1247911.133	1.516	16.361	-0.357	1248176.758	-3.346	7.415	8.872	1249138.672	3.310	4.408	2.819	1247871.094	5.888	5.091	-3.541	1249061.523	2.046	9.407	2.236	1248476.562	-3.758	13.334	8.589	0.000	0.000
1247930.664	0.571	18.275	1.068	1248196.289	-7.385	14.821	3.384	1249158.203	1.903	4.345	2.651	1247890.625	7.044	2.763	-3.334	1249081.055	2.054	9.281	2.536	1248496.094	-5.722	14.872	7.311	0.000	0.000
1247950.195	-0.910	17.722	0.975	1248215.820	-1.615	15.532	1.172	1249177.734	0.426	4.130	2.704	1247910.156	9.626	2.069	-2.799	1249100.586	4.365	9.764	2.504	1248515.625	-3.692	13.741	5.503	0.000	0.000
1247969.727	-0.921	14.568	-0.062	1248235.352	2.731	17.798	4.555	1249197.266	-1.197	3.220	1.557	1247929.687	10.426	5.285	-3.567	1249120.117	6.127	12.441	0.070	1248535.156	-3.141	15.513	6.292	0.000	0.000
1247989.258	-0.716	13.031	0.419	1248254.883	0.038	15.532	3.051	1249216.797	-1.957	2.353	1.550	1247949.219	6.089	10.510	-2.639	1249139.648	6.317	12.395	-1.243	1248554.687	-2.885	16.362	6.780	0.000	0.000
1248008.789	0.310	10.926	-1.017	1248274.414	-0.808	14.266	1.510	1249236.328	-2.461	1.457	1.267	1247968.750	-0.336	12.304	-2.839	1249159.180	6.761	15.931	2.119	1248574.219	-1.887	13.908	5.590	0.000	0.000
1248028.320	0.710	9.430	-1.016	1248293.945	1.500	17.095	0.821	1249255.859	-1.783	0.878	1.213	1247988.281	-1.260	10.928	-2.960	1249178.711	5.763	14.093	4.057	1248593.750	0.377	12.218	3.940	0.000	0.000
1248047.852	0.591	8.044	-0.924	1248313.477	-1.077	16.281	0.781	1249275.391	-1.237	1.297	1.154	1248007.812	2.544	13.234	-3.244	1249198.242	6.674	14.527	3.536	1248613.281	1.051	10.730	3.426	0.000	0.000
1248067.383	-0.046	6.153	-0.612	1248333.008	-3.462	11.145	0.169	1249294.922	-0.140	1.877	0.903	1248027.344	6.659	17.240	-3.312	1249217.773	9.402	14.758	3.368	1248632.812	0.105	9.036	3.558	0.000	0.000
1248086.914	0.559	5.313	-0.100	1248352.539	-4.423	8.628	0.063	1249314.453	0.934	2.334	1.799	1248046.875	7.422	21.412	-0.138	1249237.305	10.979	13.515	3.778	1248652.344	-1.427	7.866	4.061	0.000	0.000
