@relation Accelerometer-weka.filters.unsupervised.attribute.Remove-R1

@attribute accX numeric
@attribute accY numeric
@attribute accZ numeric
@attribute accTotal numeric
@attribute label {lying,running,sitting,standing,walking}

@data
-3.825,8.591,0.549,9.420048,walking
-3.825,8.591,0.549,9.420048,walking
-3.53,7.786,0.667,8.574823,walking
-3.648,6.982,0.431,7.889359,walking
-3.55,6.315,0.235,7.248238,walking
-3.295,5.59,-0.235,6.4931,walking
-2.864,4.766,-0.471,5.580241,walking
-2.432,4.001,-0.549,4.714237,walking
-2.432,4.001,-0.549,4.714237,walking
-1.824,3.315,-0.804,3.868154,walking
-1.432,2.609,-0.824,3.088119,walking
-1.157,2.099,-0.843,2.540689,walking
-1.255,1.726,-0.51,2.194129,walking
-1.334,1.608,-0.275,2.107331,walking
-1.334,1.608,-0.275,2.107331,walking
-1.216,1.451,-0.255,1.910257,walking
-0.843,1.236,-0.353,1.53719,walking
-0.53,1.059,-0.569,1.313827,walking
-0.49,0.883,-0.941,1.380315,walking
-0.706,0.628,-1.432,1.715647,walking
-0.706,0.628,-1.432,1.715647,walking
-1.196,0.686,-1.863,2.31771,walking
-1.922,1.04,-2.373,3.225959,walking
-2.628,1.569,-3.609,4.732127,walking
-3.373,2.609,-4.531,6.222055,walking
-4.472,4.315,-4.688,7.784302,walking
-4.472,4.315,-4.688,7.784302,walking
-5.864,7.178,-4.746,10.413198,walking
-6.61,11.591,-4.707,14.149178,walking
-7.178,18.064,-5.099,20.095561,walking
-9.532,25.438,-10.277,29.044235,walking
-12.67,28.302,-9.218,32.349708,walking
-12.67,28.302,-9.218,32.349708,walking
-11.533,24.262,-8.218,28.09253,walking
-11.376,16.671,-8.159,21.769357,walking
-10.454,10.022,-9.159,17.135165,walking
-8.159,5.413,-9.159,13.407354,walking
-6.257,3.217,-6.904,9.857198,walking
-6.257,3.217,-6.904,9.857198,walking
-5.806,4.55,-3.883,8.336056,walking
-1.451,9.787,-1.628,10.027021,walking
3.04,18.201,2.157,18.578769,walking
5.178,21.143,3.001,21.973715,walking
4.276,16.926,0.412,17.462629,walking
4.276,16.926,0.412,17.462629,walking
0.608,12.258,1.255,12.337068,walking
-1.373,10.787,1.216,10.941808,walking
-1.785,10.297,0.902,10.489425,walking
-1.589,9.669,1.236,9.876344,walking
-2.04,8.846,1.51,9.202903,walking
-1.393,7.904,1.844,8.234926,walking
-1.393,7.904,1.844,8.234926,walking
-0.588,7.002,2.373,7.416527,walking
-0.549,6.59,2.452,7.052787,walking
-0.294,6.669,2.432,7.10469,walking
-0.51,7.335,2.51,7.769326,walking
-1.432,8.257,2.589,8.771066,walking
-1.432,8.257,2.589,8.771066,walking
-2.275,8.963,2.314,9.532344,walking
-2.903,9.473,1.804,10.070728,walking
-3.02,9.611,1.393,10.170161,walking
-3.413,9.081,0.981,9.750666,walking
-3.177,8.081,0.098,8.683634,walking
-3.177,8.081,0.098,8.683634,walking
-2.197,7.159,-0.098,7.489172,walking
-1.255,6.394,-0.765,6.560753,walking
-0.098,5.707,-0.961,5.788175,walking
1.098,5.668,0,5.773372,walking
1.648,6.551,0.588,6.780653,walking
1.648,6.551,0.588,6.780653,walking
0.902,7.59,0.549,7.6631,walking
0.039,8.296,0.235,8.299419,walking
-0.804,8.885,0.039,8.921388,walking
-1.412,9.356,-0.196,9.463979,walking
-1.922,9.414,-0.392,9.616192,walking
-1.922,9.414,-0.392,9.616192,walking
-2.275,8.944,-0.196,9.230882,walking
-2.609,8.316,-0.059,8.71586,walking
-2.962,8.022,-0.196,8.553616,walking
-3.099,8.081,-0.333,8.66125,walking
-3.06,8.355,-0.02,8.897754,walking
-3.06,8.355,-0.02,8.897754,walking
-2.805,8.728,0.726,9.196363,walking
-2.491,8.885,1.549,9.356693,walking
-2.295,9.003,1.902,9.483598,walking
-2.373,9.179,1.706,9.633048,walking
-2.53,9.532,1.648,9.998791,walking
-2.53,9.532,1.648,9.998791,walking
-2.491,9.944,1.922,10.429875,walking
-1.883,10.434,1.961,10.782373,walking
-1.294,11.16,2.157,11.43996,walking
-1.098,11.474,2.687,11.835466,walking
-1.255,11.356,3.099,11.837971,walking
-1.981,11.513,3.334,12.148625,walking
-1.981,11.513,3.334,12.148625,walking
-2.942,12.082,3.119,12.820228,walking
-3.825,12.67,2.589,13.485639,walking
-4.335,12.709,2.765,13.709709,walking
-4.374,12.317,2.707,13.347967,walking
-3.687,12.18,2.157,12.907324,walking
-3.687,12.18,2.157,12.907324,walking
-2.981,11.356,2.883,12.089532,walking
-2.844,10.768,4.178,11.895118,walking
-2.53,10.866,4.629,12.078845,walking
-1.432,10.807,3.923,11.585845,walking
-0.745,11.199,2.412,11.479999,walking
-0.745,11.199,2.412,11.479999,walking
-0.51,11.846,1.549,11.957726,walking
-0.177,13.435,0.647,13.451735,walking
0.588,16.338,0.804,16.368335,walking
1.53,18.554,1.275,18.660585,walking
3.099,19.574,1.451,19.87085,walking
3.099,19.574,1.451,19.87085,walking
4.864,18.966,1.236,19.61875,walking
5.825,17.456,0.392,18.406418,walking
4.707,16.416,-0.49,17.084525,walking
2.864,15.769,-1.412,16.089052,walking
1.275,15.141,-2.334,15.372803,walking
1.275,15.141,-2.334,15.372803,walking
-0.059,14.259,-1.883,14.382915,walking
-1.098,12.69,-0.922,12.77074,walking
-1.628,10.866,-0.039,10.98735,walking
-2.314,8.963,0.216,9.259407,walking
-2.785,7.022,-0.059,7.554349,walking
-2.785,7.022,-0.059,7.554349,walking
-2.981,5.982,0.137,6.685017,walking
-2.981,5.374,0.059,6.145707,walking
-2.981,5.158,0.098,5.958266,walking
-2.648,5.041,0.118,5.695394,walking
-2.216,4.746,0.02,5.237898,walking
-1.863,4.256,-0.196,4.650024,walking
-1.863,4.256,-0.196,4.650024,walking
-1.471,3.648,-0.451,3.959185,walking
-1.451,2.824,-0.922,3.306125,walking
-1.51,2.099,-1.353,2.918306,walking
-1.549,1.844,-1.353,2.762308,walking
-1.726,1.608,-1.138,2.619119,walking
-1.726,1.608,-1.138,2.619119,walking
-1.844,1.412,-0.902,2.491522,walking
-1.628,1.196,-0.706,2.139915,walking
-1.393,1.02,-0.765,1.888405,walking
-1.118,0.883,-0.843,1.655374,walking
-1.275,0.667,-1,1.752288,walking
-1.275,0.667,-1,1.752288,walking
-1.667,0.902,-1.098,2.190456,walking
-2.118,1.255,-1.294,2.781256,walking
-2.373,1.883,-2.314,3.812009,walking
-2.569,2.942,-3.275,5.097132,walking
-3.197,4.55,-4.099,6.908336,walking
-3.197,4.55,-4.099,6.908336,walking
-4.256,7.375,-4.943,9.84568,walking
-4.727,13.239,-6.021,15.292746,walking
-4.903,21.025,-7.747,22.937002,walking
-8.532,27.321,-10.473,30.47812,walking
-9.865,28.871,-10.611,32.302418,walking
-9.865,28.871,-10.611,32.302418,walking
-11.18,22.712,-9.846,27.161941,walking
-12.376,14.063,-9.787,21.135721,walking
-11.219,7.904,-10.081,17.02838,walking
-10.219,3.648,-8.846,13.999556,walking
-9.277,2.197,-5.551,11.031915,walking
-9.277,2.197,-5.551,11.031915,walking
-8.159,4.766,-2.393,9.747332,walking
-6.178,9.454,-1.667,11.415984,walking
-1.432,14.749,-0.902,14.845782,walking
2.216,19.299,0.294,19.428034,walking
3.472,17.946,0.51,18.285891,walking
3.472,17.946,0.51,18.285891,walking
1.314,12.788,0.706,12.874703,walking
0.059,9.003,1.098,9.0699,walking
0.294,6.806,0.647,6.843002,walking
-0.02,6.061,0.353,6.071304,walking
-0.314,6.041,0.177,6.051744,walking
-0.785,6.315,0.471,6.38101,walking
-0.785,6.315,0.471,6.38101,walking
-1,7.277,1.628,7.523637,walking
-0.647,8.669,2.51,9.048219,walking
-0.53,10.003,2.275,10.272124,walking
-0.686,10.748,1.981,10.950546,walking
-1.098,11.18,2.059,11.420923,walking
-1.098,11.18,2.059,11.420923,walking
-1.608,11.493,1.981,11.772811,walking
-2.354,11.572,1.589,11.915428,walking
-2.981,11.317,1.177,11.762065,walking
-3.57,10.532,0.824,11.151094,walking
-3.746,9.591,0.373,10.303345,walking
-3.746,9.591,0.373,10.303345,walking
-3.766,8.728,-0.216,9.50828,walking
-3.354,8.1,-0.392,8.775704,walking
-2.962,7.296,-0.431,7.886116,walking
-2.295,6.688,-0.314,7.07778,walking
-1.608,6.355,0.039,6.555395,walking
-1.608,6.355,0.039,6.555395,walking
-1.157,6.139,-0.078,6.247564,walking
0.196,6.178,0.726,6.223598,walking
0.706,6.61,0.726,6.687123,walking
0.49,7.139,0.726,7.192531,walking
0.216,7.747,0.412,7.760954,walking
0.216,7.747,0.412,7.760954,walking
-0.177,8.159,0.431,8.172293,walking
-0.549,8.493,0.53,8.527212,walking
-0.922,8.532,0.628,8.60462,walking
-1.157,8.414,0.549,8.510902,walking
-1.314,8.218,0.647,8.347498,walking
-1.314,8.218,0.647,8.347498,walking
-1.471,7.904,0.667,8.067338,walking
-1.353,7.904,0.628,8.04352,walking
-1.451,8.022,0.667,8.179412,walking
-1.706,8.336,0.824,8.548585,walking
-1.981,8.865,0.961,9.134337,walking
-1.981,8.865,1.275,9.172688,walking
-2.157,9.571,1.255,9.890992,walking
-2.373,10.513,1.687,10.908724,walking
-2.471,11.376,1.883,11.792578,walking
-2.53,11.886,2.118,12.33547,walking
-2.903,11.591,2.589,12.226267,walking
-3.354,11.219,2.864,12.054782,walking
-3.354,11.219,2.864,12.054782,walking
-4.197,11.376,2.864,12.459161,walking
-4.825,11.846,2.667,13.066033,walking
-5.06,12.121,2.569,13.383647,walking
-5.217,12.101,2.589,13.429602,walking
-4.884,11.964,2.805,13.223418,walking
-4.884,11.964,2.805,13.223418,walking
-3.844,11.552,2.746,12.480607,walking
-2.981,10.905,3.275,11.76992,walking
-2.569,10.689,3.648,11.582849,walking
-1.863,11.023,4.491,12.047671,walking
-1.079,11.572,3.883,12.253698,walking
-1.079,11.572,3.883,12.253698,walking
-0.961,12.101,2.157,12.329249,walking
-0.922,12.454,0.922,12.522072,walking
-0.118,14.416,0.667,14.431905,walking
0.883,17.299,0.843,17.342022,walking
2.02,19.26,1.334,19.411532,walking
2.02,19.26,1.334,19.411532,walking
3.864,19.711,1.51,20.142843,walking
5.041,18.986,0.706,19.656508,walking
5.119,17.907,-0.137,18.624811,walking
3.413,16.965,-1,17.333776,walking
1.53,16.338,-1.883,16.517168,walking
1.53,16.338,-1.883,16.517168,walking
-0.392,15.651,-2.295,15.823226,walking
-1.902,14.357,-2.118,14.636495,walking
-2.079,12.611,-1.334,12.850647,walking
-2.373,10.768,-0.471,11.03643,walking
-2.256,8.944,-0.118,9.22489,walking
-2.256,8.944,-0.118,9.22489,walking
-1.765,7.551,-0.255,7.758727,walking
-1.804,6.551,-0.275,6.800415,walking
-2.04,5.786,-0.431,6.150216,walking
-2.275,5.256,-0.412,5.74203,walking
-2.432,4.844,-0.53,5.446087,walking
-2.432,4.217,-0.412,4.885433,walking
-2.491,4.335,-0.412,5.016677,walking
-2.295,3.727,-0.49,4.404277,walking
-1.569,3.099,-0.51,3.510792,walking
-0.785,2.412,-0.706,2.632946,walking
-0.392,1.589,-1.079,1.960313,walking
0.118,0.431,-1.393,1.46292,walking
0.118,0.431,-1.393,1.46292,walking
0,-0.53,-1.334,1.435429,walking
-0.726,-0.686,-1.334,1.666502,walking
-1.648,-0.137,-1.451,2.200017,walking
-2.491,0.628,-1.648,3.052109,walking
-3.02,1.098,-1.275,3.457113,walking
-3.02,1.098,-1.275,3.457113,walking
-2.962,1.079,-0.843,3.263179,walking
-2.726,1.118,-0.706,3.029758,walking
-2.589,1.549,-1,3.178415,walking
-2.569,2.157,-1.942,3.876051,walking
-2.903,3.197,-2.726,5.106789,walking
-2.903,3.197,-2.726,5.106789,walking
-3.55,4.727,-3.334,6.786942,walking
-4.531,7.139,-4.119,9.405394,walking
-5.198,11.376,-5.217,13.55174,walking
-5.668,17.456,-6.923,19.615455,walking
-5.511,23.261,-8.336,25.316677,walking
-5.511,23.261,-8.336,25.316677,walking
-7.826,26.321,-8.649,28.789695,walking
-7.924,25.693,-9.14,28.398233,walking
-10.258,19.339,-9.885,24.019507,walking
-11.18,12.219,-11.062,19.916431,walking
-9.865,7.728,-10.728,16.496369,walking
-9.865,7.728,-10.728,16.496369,walking
-8.238,5.394,-9.748,13.855807,walking
-7.335,5.413,-7.139,11.578779,walking
-6.198,7.983,-4.197,10.943414,walking
-2.962,11.65,-1.844,12.161261,walking
1.196,16.063,0.333,16.110905,walking
1.196,16.063,0.333,16.110905,walking
4.021,17.319,1.412,17.835637,walking
3.982,14.2,2.53,14.963196,walking
1.883,10.591,2.373,11.015721,walking
-0.294,8.728,1,8.790018,walking
-1.059,8.159,0.745,8.261101,walking
-1.059,8.159,1.373,8.341216,walking
-1.471,7.904,1.412,8.162769,walking
-1.589,7.924,2.04,8.335244,walking
-1.353,8.159,2.746,8.714379,walking
-0.667,8.316,2.609,8.741146,walking
-0.431,8.414,1.961,8.650241,walking
-0.51,8.728,1.726,8.911631,walking
-0.51,8.728,1.726,8.911631,walking
-1.157,8.885,1.883,9.155739,walking
-1.412,9.336,2.059,9.664063,walking
-2.02,9.807,2.314,10.276782,walking
-2.471,10.081,2.059,10.581677,walking
-2.981,9.924,1.236,10.435508,walking
-2.981,9.924,1.236,10.435508,walking
-3.197,9.414,0.667,9.964391,walking
-2.746,9.022,0.137,9.431637,walking
-2.118,8.453,0.02,8.714329,walking
-1.491,7.708,-0.098,7.851493,walking
-0.941,7.12,-0.177,7.184094,walking
-0.941,7.12,-0.177,7.184094,walking
-1.138,6.845,-0.255,6.943637,walking
-1.334,6.923,-0.02,7.050382,walking
-1.353,7.178,-0.157,7.306089,walking
-1.471,7.198,0.098,7.347425,walking
-1.589,7.453,0.569,7.64172,walking
-1.589,7.453,0.569,7.64172,walking
-1.491,8.041,0.275,8.182688,walking
-1.706,8.336,0.373,8.516951,walking
-1.726,8.257,0.569,8.454637,walking
-1.706,8.179,0.726,8.38651,walking
-2.04,8.159,0.314,8.416025,walking
-2.04,8.159,0.314,8.416025,walking
-2.452,8.179,0.706,8.567776,walking
-2.452,8.414,0.706,8.792391,walking
-2.55,8.885,0.49,9.256664,walking
-3.177,9.356,0.216,9.883052,walking
-4.217,9.414,0.294,10.319541,walking
-4.217,9.414,0.294,10.319541,walking
-4.923,9.238,0.49,10.479345,walking
-4.943,9.081,0.902,10.378411,walking
-4.256,9.159,1.059,10.154915,walking
-3.119,9.571,1.549,10.184871,walking
-2.079,10.179,2.118,10.60284,walking
-2.079,10.179,2.746,10.74592,walking
-1.471,10.689,2.628,11.105177,walking
-1.393,10.768,2.864,11.229104,walking
-1.824,10.709,3.02,11.275197,walking
-2.707,11.023,2.981,11.735448,walking
-3.727,11.846,2.726,12.714139,walking
-4.57,12.435,2.471,13.476645,walking
-4.57,12.435,2.471,13.476645,walking
-4.943,12.474,2.53,13.654114,walking
-4.629,12.337,2.256,13.368573,walking
-3.373,12.121,1.961,12.733471,walking
-2.334,11.435,2.746,11.989466,walking
-1.942,10.925,4.217,11.870555,walking
-1.942,10.925,4.217,11.870555,walking
-1.628,10.925,4.746,12.022085,walking
-1.334,11.376,4.256,12.219103,walking
-0.902,12.023,2.883,12.396686,walking
-0.549,12.709,2.02,12.880236,walking
-0.373,13.337,1.412,13.416722,walking
-0.373,13.337,1.412,13.416722,walking
-0.059,14.847,1.118,14.889151,walking
0.804,16.514,1.51,16.602371,walking
1.785,18.044,1.412,18.186971,walking
3.138,18.535,0.785,18.81514,walking
4.943,17.927,0.137,18.596487,walking
4.943,17.927,0.137,18.596487,walking
5.511,16.73,-0.471,17.620609,walking
4.688,15.612,-0.902,16.325608,walking
3.275,14.769,-1.294,15.182998,walking
1.589,13.808,-1.432,13.972702,walking
-0.137,12.592,-1,12.632388,walking
-0.137,12.592,-1,12.632388,walking
-0.431,11.336,-0.549,11.357467,walking
-0.451,9.375,-0.373,9.393251,walking
-0.843,7.473,-0.137,7.521645,walking
-1,5.982,-0.216,6.068853,walking
-1.53,5.57,-0.275,5.782856,walking
-1.53,5.57,-0.275,5.782856,walking
-2.295,5.492,-0.294,5.95949,walking
-2.824,5.394,-0.294,6.095625,walking
-2.903,5.237,-0.353,5.998182,walking
-2.824,4.962,-0.451,5.727113,walking
-2.785,4.668,-0.902,5.509996,walking
-2.785,4.668,-0.902,5.509996,walking
-2.746,4.295,-1.314,5.264422,walking
-2.589,3.628,-1.628,4.74507,walking
-2.393,3.001,-1.804,4.241093,walking
-2.197,2.471,-1.942,3.834581,walking
-2.197,2.138,-1.902,3.607694,walking
-2.373,1.922,-1.687,3.488722,walking
-2.373,1.922,-1.687,3.488722,walking
-2.295,1.844,-1.432,3.273833,walking
-2.314,1.883,-1.157,3.199833,walking
-2.197,1.726,-1.177,3.031702,walking
-2.04,1.51,-1.334,2.867273,walking
-2.099,1.373,-1.628,2.990203,walking
-2.099,1.373,-1.628,2.990203,walking
-2.412,1.765,-2.138,3.674781,walking
-2.883,2.079,-2.922,4.601306,walking
-3.275,2.785,-3.648,5.63824,walking
-4.001,3.923,-4.099,6.942603,walking
-4.864,6.531,-4.021,9.081899,walking
-4.864,6.531,-4.021,9.081899,walking
-5.433,11.278,-4.08,13.166517,walking
-4.727,18.025,-4.707,19.219808,walking
-6.865,24.948,-9.375,27.521293,walking
-10.415,27.812,-10.16,31.387978,walking
-11.18,23.438,-9.983,27.820721,walking
-11.18,23.438,-9.983,27.820721,walking
-12.101,15.553,-9.964,22.081923,walking
-11.493,8.924,-9.454,17.352376,walking
-9.199,4.295,-8.571,13.286484,walking
-7.414,2.177,-6.08,9.832249,walking
-6.198,3.962,-3.079,7.974515,walking
-6.198,3.962,-3.079,7.974515,walking
-4.629,8.238,-1.961,9.650793,walking
-0.765,13.553,-0.745,13.595001,walking
2.393,18.417,1.275,18.61553,walking
5.825,19.554,2.04,20.504905,walking
4.08,15.259,0.883,15.819708,walking
4.08,15.259,0.883,15.819708,walking
1,11.356,-0.333,11.404807,walking
-0.706,7.983,-0.941,8.069213,walking
-0.451,5.923,-0.255,5.945616,walking
-0.49,5.413,-0.02,5.43517,walking
-1.059,5.747,0.02,5.843791,walking
-1.236,7.08,1.373,7.31705,walking
-1.236,7.08,1.373,7.31705,walking
-1.255,8.865,2.765,9.370618,walking
-1.236,10.532,2.648,10.929896,walking
-1.294,11.415,2.138,11.685363,walking
-1.667,11.709,2.079,12.008406,walking
-2.256,11.65,2.373,12.10137,walking
-2.256,11.65,2.373,12.10137,walking
-2.785,11.415,2.079,11.932338,walking
-3.256,11.16,1.922,11.78309,walking
-3.432,10.709,1.785,11.386287,walking
-3.256,10.16,1.177,10.733707,walking
-3.315,9.179,0.863,9.797348,walking
-3.315,9.179,0.863,9.797348,walking
-3.138,8.218,0.549,8.813851,walking
-2.687,7.571,0.294,8.039058,walking
-2.432,7.159,0.157,7.562444,walking
-1.648,6.669,0.451,6.884393,walking
-0.922,6.394,0.471,6.47728,walking
-0.922,6.394,0.471,6.47728,walking
-0.883,6.237,0.765,6.345477,walking
-0.373,6.57,0.961,6.65038,walking
-0.137,6.865,0.49,6.883828,walking
-0.333,7.277,-0.078,7.285033,walking
-0.196,7.492,0,7.494563,walking
-0.196,7.492,0,7.494563,walking
-0.039,7.649,0.431,7.661232,walking
0.078,7.963,0.569,7.983684,walking
-0.157,8.159,0.863,8.206016,walking
-0.314,8.336,0.235,8.345221,walking
-0.726,8.375,-0.216,8.409183,walking
-0.726,8.375,-0.216,8.409183,walking
-1.628,8.453,-0.392,8.617265,walking
-2.491,8.493,-0.02,8.850793,walking
-3.138,8.355,0.647,8.948278,walking
-3.53,8.61,1.02,9.361271,walking
-3.864,9.257,1.255,10.109281,walking
-3.864,9.257,1.255,10.109281,walking
-4.236,10.179,1.569,11.136314,walking
-4.04,10.807,1.746,11.66882,walking
-3.373,10.944,2.059,11.635624,walking
-2.785,10.65,2.275,11.240745,walking
-2.707,10.415,2.432,11.032438,walking
-3.217,10.728,2.53,11.482159,walking
-3.217,10.728,2.53,11.482159,walking
-3.883,11.513,2.452,12.395127,walking
-4.491,12.141,2.334,13.153726,walking
-4.786,12.121,2.609,13.290272,walking
-4.648,11.788,2.628,12.940913,walking
-3.727,11.591,2.236,12.379075,walking
-3.727,11.591,2.236,12.379075,walking
-3.177,11.297,2.981,12.107927,walking
-3.001,11.336,4.727,12.643395,walking
-2.609,11.866,5.394,13.293008,walking
-1.667,12.337,4.256,13.156519,walking
-1.079,12.709,2.53,13.003224,walking
-1.079,12.709,2.53,13.003224,walking
-0.922,13.553,1.432,13.659594,walking
-0.588,15.161,0.843,15.195799,walking
0.765,17.593,1.648,17.686571,walking
2.275,19.319,1.765,19.532399,walking
4.511,19.908,1.294,20.453655,walking
4.511,19.908,1.294,20.453655,walking
6.257,19.182,0.883,20.196011,walking
6.374,17.789,0.137,18.896962,walking
4.884,16.612,-0.353,17.318678,walking
2.824,15.985,-0.883,16.256534,walking
0.765,15.318,-1.471,15.407472,walking
0.765,15.318,-1.471,15.407472,walking
-1.02,14.141,-1.451,14.251796,walking
-1.844,12.199,-0.667,12.355599,walking
-1.471,10.081,0.294,10.191999,walking
-1.667,8.198,0.608,8.387834,walking
-1.922,6.512,0.314,6.796972,walking
-1.922,6.512,0.314,6.796972,walking
-1.922,5.57,0.02,5.892316,walking
-2.118,4.923,-0.098,5.360173,walking
-2.471,4.531,-0.235,5.166336,walking
-2.55,4.08,-0.314,4.821566,walking
-2.099,3.746,-0.549,4.32894,walking
-2.099,3.746,-0.549,4.32894,walking
-1.569,3.472,-0.588,3.855164,walking
-1,3.079,-0.745,3.321937,walking
-0.922,2.707,-1.079,3.056497,walking
-1.02,2.432,-1.177,2.887967,walking
-1.334,1.922,-1.118,2.592984,walking
-1.608,1.314,-0.883,2.256535,walking
-1.608,1.314,-0.883,2.256535,walking
-1.314,0.726,-0.608,1.619672,walking
-0.902,0.314,-0.588,1.121581,walking
-0.863,0.078,-0.686,1.105192,walking
-1.196,0.157,-0.941,1.529884,walking
-1.549,0.177,-1.373,2.077465,walking
-1.549,0.177,-1.373,2.077465,walking
-2.275,0.51,-1.765,2.924201,walking
-3.02,1.079,-2.471,4.048516,walking
-3.413,1.765,-3.727,5.352973,walking
-3.825,3.06,-4.707,6.793385,walking
-4.825,5.374,-5.452,9.049022,walking
-4.825,5.374,-5.452,9.049022,walking
-6.217,9.199,-5.806,12.529259,walking
-6.884,15.455,-5.139,17.682076,walking
-7.492,23.909,-8.806,26.557786,walking
-11.67,28.812,-9.709,32.566623,walking
-11.082,27.321,-9.199,30.884776,walking
-11.082,27.321,-9.199,30.884776,walking
-11.336,20.339,-9.257,25.057371,walking
-10.925,13.141,-9.356,19.482716,walking
-9.199,8.355,-8.904,15.287539,walking
-7.669,5.198,-7.139,11.696071,walking
-7.708,4.452,-4.57,10.005922,walking
-7.708,4.452,-4.57,10.005922,walking
-6.355,6.806,-3.099,9.81384,walking
-2.707,10.356,-2.059,10.900187,walking
1.569,14.514,0.137,14.599203,walking
3.295,17.613,0.177,17.919434,walking
3.177,16.495,-0.569,16.807799,walking
3.177,16.495,-0.569,16.807799,walking
0.883,12.964,-0.294,12.997362,walking
-0.294,9.964,0.314,9.973281,walking
-0.333,8.041,0.569,8.067982,walking
-0.098,7.178,0.686,7.211372,walking
-0.333,6.786,0.628,6.823128,walking
-0.353,6.963,1,7.043293,walking
-0.353,6.963,1,7.043293,walking
-0.275,7.551,1.706,7.746203,walking
-0.255,8.551,2.256,8.847269,walking
-0.745,9.238,2.02,9.485572,walking
-1.138,9.669,1.844,9.908831,walking
-1.549,9.964,1.804,10.243784,walking
-1.549,9.964,1.804,10.243784,walking
-1.902,10.081,1.942,10.44105,walking
-2.726,10.258,2.138,10.82722,walking
-3.727,10.219,1.883,11.039211,walking
-3.766,9.787,0.902,10.52529,walking
-3.57,9.14,0.294,9.81687,walking
-3.57,9.14,0.294,9.81687,walking
-3.079,8.414,0,8.959667,walking
-2.197,7.63,-0.235,7.943484,walking
-1.353,6.825,0.275,6.963251,walking
-0.785,6.786,0.02,6.831283,walking
-0.078,6.178,0.235,6.18296,walking
-0.078,6.178,0.235,6.18296,walking
0.981,6.512,0.412,6.598352,walking
